1 1 1 1   5.00000000000E+002  5.00000000000E+002  0.00000000000E+000  2.69451687958E+002  2.40000000000E+003
1 1 1 5   5.00000000000E+002  5.00000000000E+002  2.42424242424E+001  2.68879166415E+002  2.37575757576E+003
1 1 1 9   5.00000000000E+002  5.00000000000E+002  4.84848484848E+001  2.68309331941E+002  2.35151515152E+003
1 1 1 13   5.00000000000E+002  5.00000000000E+002  7.27272727273E+001  2.67740316788E+002  2.32727272727E+003
1 1 1 17   5.00000000000E+002  5.00000000000E+002  9.69696969697E+001  2.67173265996E+002  2.30303030303E+003
1 1 1 21   5.00000000000E+002  5.00000000000E+002  1.21212121212E+002  2.66608821853E+002  2.27878787879E+003
1 1 1 25   5.00000000000E+002  5.00000000000E+002  1.45454545455E+002  2.66047622521E+002  2.25454545455E+003
1 1 1 29   5.00000000000E+002  5.00000000000E+002  1.69696969697E+002  2.65490240031E+002  2.23030303030E+003
1 1 1 33   5.00000000000E+002  5.00000000000E+002  1.93939393939E+002  2.64937195384E+002  2.20606060606E+003
1 1 1 37   5.00000000000E+002  5.00000000000E+002  2.18181818182E+002  2.64388962243E+002  2.18181818182E+003
1 1 1 41   5.00000000000E+002  5.00000000000E+002  2.42424242424E+002  2.63845971525E+002  2.15757575758E+003
1 1 1 45   5.00000000000E+002  5.00000000000E+002  2.66666666667E+002  2.63308615271E+002  2.13333333333E+003
1 1 1 49   5.00000000000E+002  5.00000000000E+002  2.90909090909E+002  2.62777250059E+002  2.10909090909E+003
1 1 1 53   5.00000000000E+002  5.00000000000E+002  3.15151515152E+002  2.62252200011E+002  2.08484848485E+003
1 1 1 57   5.00000000000E+002  5.00000000000E+002  3.39393939394E+002  2.61733759421E+002  2.06060606061E+003
1 1 1 61   5.00000000000E+002  5.00000000000E+002  3.63636363636E+002  2.61222195071E+002  2.03636363636E+003
1 1 1 65   5.00000000000E+002  5.00000000000E+002  3.87878787879E+002  2.60717748263E+002  2.01212121212E+003
1 1 1 69   5.00000000000E+002  5.00000000000E+002  4.12121212121E+002  2.60220636614E+002  1.98787878788E+003
1 1 1 73   5.00000000000E+002  5.00000000000E+002  4.36363636364E+002  2.59731055639E+002  1.96363636364E+003
1 1 1 77   5.00000000000E+002  5.00000000000E+002  4.60606060606E+002  2.59249180163E+002  1.93939393939E+003
1 1 1 81   5.00000000000E+002  5.00000000000E+002  4.84848484848E+002  2.58775165571E+002  1.91515151515E+003
1 1 1 85   5.00000000000E+002  5.00000000000E+002  5.09090909091E+002  2.58309148944E+002  1.89090909091E+003
1 1 1 89   5.00000000000E+002  5.00000000000E+002  5.33333333333E+002  2.57851250067E+002  1.86666666667E+003
1 1 1 93   5.00000000000E+002  5.00000000000E+002  5.57575757576E+002  2.57401572364E+002  1.84242424242E+003
1 1 1 97   5.00000000000E+002  5.00000000000E+002  5.81818181818E+002  2.56960203736E+002  1.81818181818E+003
1 1 1 101   5.00000000000E+002  5.00000000000E+002  6.06060606061E+002  2.56527217353E+002  1.79393939394E+003
1 1 1 105   5.00000000000E+002  5.00000000000E+002  6.30303030303E+002  2.56102672373E+002  1.76969696970E+003
1 1 1 109   5.00000000000E+002  5.00000000000E+002  6.54545454545E+002  2.55686614628E+002  1.74545454545E+003
1 1 1 113   5.00000000000E+002  5.00000000000E+002  6.78787878788E+002  2.55279077266E+002  1.72121212121E+003
1 1 1 117   5.00000000000E+002  5.00000000000E+002  7.03030303030E+002  2.54880081361E+002  1.69696969697E+003
1 1 1 121   5.00000000000E+002  5.00000000000E+002  7.27272727273E+002  2.54489636492E+002  1.67272727273E+003
1 1 1 125   5.00000000000E+002  5.00000000000E+002  7.51515151515E+002  2.54107741311E+002  1.64848484848E+003
1 1 1 129   5.00000000000E+002  5.00000000000E+002  7.75757575758E+002  2.53734384073E+002  1.62424242424E+003
1 1 1 133   5.00000000000E+002  5.00000000000E+002  8.00000000000E+002  2.53369543160E+002  1.60000000000E+003
1 1 1 137   5.00000000000E+002  5.00000000000E+002  8.24242424242E+002  2.53013187590E+002  1.57575757576E+003
1 1 1 141   5.00000000000E+002  5.00000000000E+002  8.48484848485E+002  2.52665277507E+002  1.55151515152E+003
1 1 1 145   5.00000000000E+002  5.00000000000E+002  8.72727272727E+002  2.52325764658E+002  1.52727272727E+003
1 1 1 149   5.00000000000E+002  5.00000000000E+002  8.96969696970E+002  2.51994592864E+002  1.50303030303E+003
1 1 1 153   5.00000000000E+002  5.00000000000E+002  9.21212121212E+002  2.51671698477E+002  1.47878787879E+003
1 1 1 157   5.00000000000E+002  5.00000000000E+002  9.45454545455E+002  2.51357010824E+002  1.45454545455E+003
1 1 1 161   5.00000000000E+002  5.00000000000E+002  9.69696969697E+002  2.51050452649E+002  1.43030303030E+003
1 1 1 165   5.00000000000E+002  5.00000000000E+002  9.93939393939E+002  2.50751940540E+002  1.40606060606E+003
1 1 1 169   5.00000000000E+002  5.00000000000E+002  1.01818181818E+003  2.50461385358E+002  1.38181818182E+003
1 1 1 173   5.00000000000E+002  5.00000000000E+002  1.04242424242E+003  2.50178692649E+002  1.35757575758E+003
1 1 1 177   5.00000000000E+002  5.00000000000E+002  1.06666666667E+003  2.49903763067E+002  1.33333333333E+003
1 1 1 181   5.00000000000E+002  5.00000000000E+002  1.09090909091E+003  2.49636492790E+002  1.30909090909E+003
1 1 1 185   5.00000000000E+002  5.00000000000E+002  1.11515151515E+003  2.49376773942E+002  1.28484848485E+003
1 1 1 189   5.00000000000E+002  5.00000000000E+002  1.13939393939E+003  2.49124495034E+002  1.26060606061E+003
1 1 1 193   5.00000000000E+002  5.00000000000E+002  1.16363636364E+003  2.48879541414E+002  1.23636363636E+003
1 1 1 197   5.00000000000E+002  5.00000000000E+002  1.18787878788E+003  2.48641795753E+002  1.21212121212E+003
1 1 1 201   5.00000000000E+002  5.00000000000E+002  1.21212121212E+003  2.48411138579E+002  1.18787878788E+003
1 1 1 205   5.00000000000E+002  5.00000000000E+002  1.23636363636E+003  2.48187448860E+002  1.16363636364E+003
1 1 1 209   5.00000000000E+002  5.00000000000E+002  1.26060606061E+003  2.47970604679E+002  1.13939393939E+003
1 1 1 213   5.00000000000E+002  5.00000000000E+002  1.28484848485E+003  2.47760484009E+002  1.11515151515E+003
1 1 1 217   5.00000000000E+002  5.00000000000E+002  1.30909090909E+003  2.47556965635E+002  1.09090909091E+003
1 1 1 221   5.00000000000E+002  5.00000000000E+002  1.33333333333E+003  2.47359930246E+002  1.06666666667E+003
1 1 1 225   5.00000000000E+002  5.00000000000E+002  1.35757575758E+003  2.47169261757E+002  1.04242424242E+003
1 1 1 229   5.00000000000E+002  5.00000000000E+002  1.38181818182E+003  2.46984848905E+002  1.01818181818E+003
1 1 1 233   5.00000000000E+002  5.00000000000E+002  1.40606060606E+003  2.46806587181E+002  9.93939393939E+002
1 1 1 237   5.00000000000E+002  5.00000000000E+002  1.43030303030E+003  2.46634381170E+002  9.69696969697E+002
1 1 1 241   5.00000000000E+002  5.00000000000E+002  1.45454545455E+003  2.46468147372E+002  9.45454545455E+002
1 1 1 245   5.00000000000E+002  5.00000000000E+002  1.47878787879E+003  2.46307817587E+002  9.21212121212E+002
1 1 1 249   5.00000000000E+002  5.00000000000E+002  1.50303030303E+003  2.46153342944E+002  8.96969696970E+002
1 1 1 253   5.00000000000E+002  5.00000000000E+002  1.52727272727E+003  2.46004698672E+002  8.72727272727E+002
1 1 1 257   5.00000000000E+002  5.00000000000E+002  1.55151515152E+003  2.45861889686E+002  8.48484848485E+002
1 1 1 261   5.00000000000E+002  5.00000000000E+002  1.57575757576E+003  2.45724957074E+002  8.24242424242E+002
1 1 1 265   5.00000000000E+002  5.00000000000E+002  1.60000000000E+003  2.45593985546E+002  8.00000000000E+002
1 1 1 269   5.00000000000E+002  5.00000000000E+002  1.62424242424E+003  2.45469111904E+002  7.75757575758E+002
1 1 1 273   5.00000000000E+002  5.00000000000E+002  1.64848484848E+003  2.45350534544E+002  7.51515151515E+002
1 1 1 277   5.00000000000E+002  5.00000000000E+002  1.67272727273E+003  2.45238523992E+002  7.27272727273E+002
1 1 1 281   5.00000000000E+002  5.00000000000E+002  1.69696969697E+003  2.45133434430E+002  7.03030303030E+002
1 1 1 285   5.00000000000E+002  5.00000000000E+002  1.72121212121E+003  2.45035716120E+002  6.78787878788E+002
1 1 1 289   5.00000000000E+002  5.00000000000E+002  1.74545454545E+003  2.44945928589E+002  6.54545454545E+002
1 1 1 293   5.00000000000E+002  5.00000000000E+002  1.76969696970E+003  2.44864754383E+002  6.30303030303E+002
1 1 1 297   5.00000000000E+002  5.00000000000E+002  1.79393939394E+003  2.44793013145E+002  6.06060606061E+002
1 1 1 301   5.00000000000E+002  5.00000000000E+002  1.81818181818E+003  2.44731675708E+002  5.81818181818E+002
1 1 1 305   5.00000000000E+002  5.00000000000E+002  1.84242424242E+003  2.44681877868E+002  5.57575757576E+002
1 1 1 309   5.00000000000E+002  5.00000000000E+002  1.86666666667E+003  2.44644933415E+002  5.33333333333E+002
1 1 1 313   5.00000000000E+002  5.00000000000E+002  1.89090909091E+003  2.44622346016E+002  5.09090909091E+002
1 1 1 317   5.00000000000E+002  5.00000000000E+002  1.91515151515E+003  2.44615819482E+002  4.84848484848E+002
1 1 1 321   5.00000000000E+002  5.00000000000E+002  1.93939393939E+003  2.44627265960E+002  4.60606060606E+002
1 1 1 325   5.00000000000E+002  5.00000000000E+002  1.96363636364E+003  2.44658811606E+002  4.36363636364E+002
1 1 1 329   5.00000000000E+002  5.00000000000E+002  1.98787878788E+003  2.44712799296E+002  4.12121212121E+002
1 1 1 333   5.00000000000E+002  5.00000000000E+002  2.01212121212E+003  2.44791788010E+002  3.87878787879E+002
1 1 1 337   5.00000000000E+002  5.00000000000E+002  2.03636363636E+003  2.44898548540E+002  3.63636363636E+002
1 1 1 341   5.00000000000E+002  5.00000000000E+002  2.06060606061E+003  2.45036055259E+002  3.39393939394E+002
1 1 1 345   5.00000000000E+002  5.00000000000E+002  2.08484848485E+003  2.45207473767E+002  3.15151515152E+002
1 1 1 349   5.00000000000E+002  5.00000000000E+002  2.10909090909E+003  2.45416144281E+002  2.90909090909E+002
1 1 1 353   5.00000000000E+002  5.00000000000E+002  2.13333333333E+003  2.45665560725E+002  2.66666666667E+002
1 1 1 357   5.00000000000E+002  5.00000000000E+002  2.15757575758E+003  2.45959345531E+002  2.42424242424E+002
1 1 1 361   5.00000000000E+002  5.00000000000E+002  2.18181818182E+003  2.46301220213E+002  2.18181818182E+002
1 1 1 365   5.00000000000E+002  5.00000000000E+002  2.20606060606E+003  2.46694971790E+002  1.93939393939E+002
1 1 1 369   5.00000000000E+002  5.00000000000E+002  2.23030303030E+003  2.47144415174E+002  1.69696969697E+002
1 1 1 373   5.00000000000E+002  5.00000000000E+002  2.25454545455E+003  2.47653351553E+002  1.45454545455E+002
1 1 1 377   5.00000000000E+002  5.00000000000E+002  2.27878787879E+003  2.48225523110E+002  1.21212121212E+002
1 1 1 381   5.00000000000E+002  5.00000000000E+002  2.30303030303E+003  2.48864561588E+002  9.69696969697E+001
1 1 1 385   5.00000000000E+002  5.00000000000E+002  2.32727272727E+003  2.49573951106E+002  7.27272727273E+001
1 1 1 389   5.00000000000E+002  5.00000000000E+002  2.35151515152E+003  2.50356834556E+002  4.84848484848E+001
1 1 1 393   5.00000000000E+002  5.00000000000E+002  2.37575757576E+003  2.51217071374E+002  2.42424242424E+001
1 1 1 397   5.00000000000E+002  5.00000000000E+002  2.40000000000E+003  2.52149999419E+002  0.00000000000E+000
192 2 1 1   5.00000000000E+002  5.00000000000E+002  7.51500000000E+002  2.69776698844E+002  1.67087500000E+003
